period,income,output_sum,export_value,import_value,trade_balance,import_value_val,trade_balance_val,income_growth,output_growth
3.530000000000000000e+02,2.616387643206095556e-03,5.741516784471484627e-03,3.467200545037458885e-03,1.829639376281109227e-03,1.637561168756349658e-03,3.466718547029256671e-03,4.819980082022140566e-07,-7.206429768913835687e+00,-3.440939378486040923e+00
3.540000000000000000e+02,2.616403798681190412e-03,5.741515168339665978e-03,3.467210580267955297e-03,1.829638933763732753e-03,1.637571646504222544e-03,3.466728543942639278e-03,4.820363253160188377e-07,-7.205856794103803864e+00,-3.440966558093128125e+00
3.550000000000000000e+02,2.616419953777537888e-03,5.741513551882364633e-03,3.467220615540692226e-03,1.829638491226753469e-03,1.637582124313938757e-03,3.466738540898933740e-03,4.820746417584856336e-07,-7.205283832726538940e+00,-3.440993743174070030e+00
3.560000000000000000e+02,2.616436108495169641e-03,5.741511935099623959e-03,3.467230650855686151e-03,1.829638048670180050e-03,1.637592602185506101e-03,3.466748537898156537e-03,4.821129575296144443e-07,-7.204710884780918256e+00,-3.441020933728156095e+00
3.570000000000000000e+02,2.616452262834119066e-03,5.741510317991492529e-03,3.467240686212945747e-03,1.829637606094016832e-03,1.637603080118928914e-03,3.466758534940318510e-03,4.821512726272368654e-07,-7.204137950265754320e+00,-3.441048129754564755e+00
3.580000000000000000e+02,2.616468416794416954e-03,5.741508700558013711e-03,3.467250721612489660e-03,1.829637163498272923e-03,1.637613558114216737e-03,3.466768532025437440e-03,4.821895870522202587e-07,-7.203565029179959112e+00,-3.441075331252563263e+00
3.590000000000000000e+02,2.616484570376094530e-03,5.741507082799231741e-03,3.467260757054333072e-03,1.829636720882954828e-03,1.637624036171378243e-03,3.466778529153525471e-03,4.822279008076003903e-07,-7.202992121522422408e+00,-3.441102538221418872e+00
3.600000000000000000e+02,2.616500723579185186e-03,5.741505464715192589e-03,3.467270792538488990e-03,1.829636278248068836e-03,1.637634514290420154e-03,3.466788526324596047e-03,4.822662138929435793e-07,-7.202419227291956716e+00,-3.441129750660343323e+00
3.610000000000000000e+02,2.616516876403720149e-03,5.741503846305943959e-03,3.467280828064970427e-03,1.829635835593622318e-03,1.637644992471348109e-03,3.466798523538665647e-03,4.823045263047803788e-07,-7.201846346487461581e+00,-3.441156968568537255e+00
3.620000000000000000e+02,2.616533028849731077e-03,5.741502227571527485e-03,3.467290863633791693e-03,1.829635392919623516e-03,1.637655470714168178e-03,3.466808520795748583e-03,4.823428380431107887e-07,-7.201273479107806352e+00,-3.441184191945301230e+00
3.630000000000000000e+02,2.616549180917250930e-03,5.741500608511991739e-03,3.467300899244967535e-03,1.829634950226078933e-03,1.637665949018888602e-03,3.466818518095858732e-03,4.823811491088021708e-07,-7.200700625151834622e+00,-3.441211420789824782e+00
3.640000000000000000e+02,2.616565332606311800e-03,5.741498989127383559e-03,3.467310934898514864e-03,1.829634507512994859e-03,1.637676427385520005e-03,3.466828515439010407e-03,4.824194595044566103e-07,-7.200127784618393534e+00,-3.441238655101319655e+00
3.650000000000000000e+02,2.616581483916944478e-03,5.741497369417743711e-03,3.467320970594443223e-03,1.829634064780378232e-03,1.637686905814064991e-03,3.466838512825215751e-03,4.824577692274720220e-07,-7.199554957506393293e+00,-3.441265894879097509e+00
3.660000000000000000e+02,2.616597634849181491e-03,5.741495749383120767e-03,3.467331006332772993e-03,1.829633622028236858e-03,1.637697384304536135e-03,3.466848510254492109e-03,4.824960782808841719e-07,-7.198982143814691703e+00,-3.441293140122336780e+00
3.670000000000000000e+02,2.616613785403054063e-03,5.741494129023555493e-03,3.467341042113511983e-03,1.829633179256577244e-03,1.637707862856934739e-03,3.466858507726849892e-03,4.825343866620909750e-07,-7.198409343542166994e+00,-3.441320390830360232e+00
3.680000000000000000e+02,2.616629935578594721e-03,5.741492508339096461e-03,3.467351077936678405e-03,1.829632736465405460e-03,1.637718341471272945e-03,3.466868505242304277e-03,4.825726943741281971e-07,-7.197836556687686738e+00,-3.441347647002346299e+00
3.690000000000000000e+02,2.616646085375835123e-03,5.741490887329789641e-03,3.467361113802285705e-03,1.829632293654730830e-03,1.637728820147554875e-03,3.466878502800874347e-03,4.826110014113579871e-07,-7.197263783250096303e+00,-3.441374908637517827e+00
3.700000000000000000e+02,2.616662234794807362e-03,5.741489265995679270e-03,3.467371149710348627e-03,1.829631850824557909e-03,1.637739298885790718e-03,3.466888500402567040e-03,4.826493077815866006e-07,-7.196691023228285466e+00,-3.441402175735142066e+00
3.710000000000000000e+02,2.616678383835543530e-03,5.741487644336813051e-03,3.467381185660880182e-03,1.829631407974895369e-03,1.637749777685984813e-03,3.466898498047402306e-03,4.826876134778751437e-07,-7.196118276621110255e+00,-3.441429448294408555e+00
3.720000000000000000e+02,2.616694532498074852e-03,5.741486022353230884e-03,3.467391221653896849e-03,1.829630965105749933e-03,1.637760256548146916e-03,3.466908495735392289e-03,4.827259185045604251e-07,-7.195545543427450674e+00,-3.441456726314640058e+00
3.730000000000000000e+02,2.616710680782432553e-03,5.741484400044980473e-03,3.467401257689408604e-03,1.829630522217128106e-03,1.637770735472280498e-03,3.466918493466549563e-03,4.827642228590403595e-07,-7.194972823646206272e+00,-3.441484009795048316e+00
3.740000000000000000e+02,2.616726828688651328e-03,5.741482777412109523e-03,3.467411293767432793e-03,1.829630079309036827e-03,1.637781214458395966e-03,3.466928491240891478e-03,4.828025265413149469e-07,-7.194400117276156692e+00,-3.441511298734822866e+00
3.750000000000000000e+02,2.616742976216761100e-03,5.741481154454660535e-03,3.467421329887984162e-03,1.829629636381484552e-03,1.637791693506499609e-03,3.466938489058431477e-03,4.828408295526852301e-07,-7.193827424316223684e+00,-3.441538593133253165e+00
3.760000000000000000e+02,2.616759123366793095e-03,5.741479531172678612e-03,3.467431366051075721e-03,1.829629193434475403e-03,1.637802172616600318e-03,3.466948486919180401e-03,4.828791318953196132e-07,-7.193254744765309461e+00,-3.441565892989573161e+00
3.770000000000000000e+02,2.616775270138778971e-03,5.741477907566208856e-03,3.467441402256720481e-03,1.829628750468018051e-03,1.637812651788702429e-03,3.466958484823153865e-03,4.829174335666160112e-07,-7.192682078622292252e+00,-3.441593198303039003e+00
3.780000000000000000e+02,2.616791416532751689e-03,5.741476283635295504e-03,3.467451438504936655e-03,1.829628307482119220e-03,1.637823131022817435e-03,3.466968482770367479e-03,4.829557345691765091e-07,-7.192109425885995222e+00,-3.441620509072895739e+00
3.790000000000000000e+02,2.616807562548744207e-03,5.741474659379987994e-03,3.467461474795734220e-03,1.829627864476788450e-03,1.637833610318945770e-03,3.466978480760838591e-03,4.829940348956285323e-07,-7.191536786555263738e+00,-3.441647825298299601e+00
3.800000000000000000e+02,2.616823708186786016e-03,5.741473034800328827e-03,3.467471511129130522e-03,1.829627421452028344e-03,1.637844089677102178e-03,3.466988478794575008e-03,4.830323345555130599e-07,-7.190964160629031987e+00,-3.441675146978562250e+00
3.810000000000000000e+02,2.616839853446910509e-03,5.741471409896361372e-03,3.467481547505137703e-03,1.829626978407848659e-03,1.637854569097289045e-03,3.466998476871593210e-03,4.830706335444932831e-07,-7.190391548106134678e+00,-3.441702474112939836e+00
3.820000000000000000e+02,2.616855998329148912e-03,5.741469784668131598e-03,3.467491583923768342e-03,1.829626535344254816e-03,1.637865048579513526e-03,3.467008474991908375e-03,4.831089318599671167e-07,-7.189818948985449154e+00,-3.441729806700666305e+00
3.830000000000000000e+02,2.616872142833532883e-03,5.741468159115687211e-03,3.467501620385040218e-03,1.829626092261255922e-03,1.637875528123784296e-03,3.467018473155536115e-03,4.831472295041029652e-07,-7.189246363265866080e+00,-3.441757144740920094e+00
3.840000000000000000e+02,2.616888286960094515e-03,5.741466533239071579e-03,3.467511656888966343e-03,1.829625649158856966e-03,1.637886007730109377e-03,3.467028471362486840e-03,4.831855264795029137e-07,-7.188673790946243258e+00,-3.441784488233001760e+00
3.850000000000000000e+02,2.616904430708865466e-03,5.741464907038329804e-03,3.467521693435559292e-03,1.829625206037065752e-03,1.637896487398493540e-03,3.467038469612776595e-03,4.832238227826975152e-07,-7.188101232025445597e+00,-3.441811837176123046e+00
3.860000000000000000e+02,2.616920574079878697e-03,5.741463280513506989e-03,3.467531730024835980e-03,1.829624762895889220e-03,1.637906967128946760e-03,3.467048467906419257e-03,4.832621184167225359e-07,-7.187528686502320241e+00,-3.441839191569551204e+00
3.870000000000000000e+02,2.616936717073163696e-03,5.741461653664647370e-03,3.467541766656809851e-03,1.829624319735334310e-03,1.637917446921475541e-03,3.467058466243430007e-03,4.833004133798432522e-07,-7.186956154375812034e+00,-3.441866551412520181e+00
3.880000000000000000e+02,2.616952859688754726e-03,5.741460026491796917e-03,3.467551803331493914e-03,1.829623876555407092e-03,1.637927926776086823e-03,3.467068464623819686e-03,4.833387076742280686e-07,-7.186383635644711276e+00,-3.441893916704275025e+00
3.890000000000000000e+02,2.616969001926680843e-03,5.741458398994999865e-03,3.467561840048900747e-03,1.829623433356116673e-03,1.637938406692784074e-03,3.467078463047607376e-03,4.833770012933717719e-07,-7.185811130307984129e+00,-3.441921287444060784e+00
3.900000000000000000e+02,2.616985143786976740e-03,5.741456771174303919e-03,3.467571876809049866e-03,1.829622990137468042e-03,1.637948886671581825e-03,3.467088461514804352e-03,4.834152942455142987e-07,-7.185238638364399577e+00,-3.441948663631078098e+00
3.910000000000000000e+02,2.617001285269672343e-03,5.741455143029748978e-03,3.467581913611949944e-03,1.829622546899469220e-03,1.637959366712480724e-03,3.467098460025425360e-03,4.834535865245841169e-07,-7.184666159812902464e+00,-3.441976045264660833e+00
3.920000000000000000e+02,2.617017426374799744e-03,5.741453514561385349e-03,3.467591950457618762e-03,1.829622103642125630e-03,1.637969846815493132e-03,3.467108458579480808e-03,4.834918781379538011e-07,-7.184093694652338158e+00,-3.442003432343954117e+00
3.930000000000000000e+02,2.617033567102390601e-03,5.741451885769252930e-03,3.467601987346068462e-03,1.829621660365445077e-03,1.637980326980623385e-03,3.467118457176989344e-03,4.835301690791181384e-07,-7.183521242881607094e+00,-3.442030824868291816e+00
3.940000000000000000e+02,2.617049707452477007e-03,5.741450256653402896e-03,3.467612024277312490e-03,1.829621217069436019e-03,1.637990807207876471e-03,3.467128455817965714e-03,4.835684593467760861e-07,-7.182948804499556417e+00,-3.442058222836819059e+00
3.950000000000000000e+02,2.617065847425091053e-03,5.741448627213876013e-03,3.467622061251366891e-03,1.829620773754104743e-03,1.638001287497262148e-03,3.467138454502422928e-03,4.836067489439634104e-07,-7.182376379505051034e+00,-3.442085626248836405e+00
3.960000000000000000e+02,2.617081987020263966e-03,5.741446997450718251e-03,3.467632098268245110e-03,1.829620330419455803e-03,1.638011767848789307e-03,3.467148453230371394e-03,4.836450378737158773e-07,-7.181803967896982499e+00,-3.442113035103577801e+00
3.970000000000000000e+02,2.617098126238027404e-03,5.741445367363972978e-03,3.467642135327961023e-03,1.829619887065500041e-03,1.638022248262460982e-03,3.467158452001831495e-03,4.836833261295282738e-07,-7.181231569674229043e+00,-3.442140449400310498e+00
3.980000000000000000e+02,2.617114265078413025e-03,5.741443736953687899e-03,3.467652172430527209e-03,1.829619443692240711e-03,1.638032728738286498e-03,3.467168450816810604e-03,4.837216137166047703e-07,-7.180659184835668896e+00,-3.442167869138246239e+00
3.990000000000000000e+02,2.617130403541453789e-03,5.741442106219907249e-03,3.467662209575962315e-03,1.829619000299686484e-03,1.638043209276275830e-03,3.467178449675328237e-03,4.837599006340780050e-07,-7.180086813380126998e+00,-3.442195294316618970e+00
4.000000000000000000e+02,2.617146541627180922e-03,5.741440475162676998e-03,3.467672246764277183e-03,1.829618556887845603e-03,1.638053689876431580e-03,3.467188448577397837e-03,4.837981868793458928e-07,-7.179514455306501119e+00,-3.442222724934673739e+00
4.010000000000000000e+02,2.617162679335624780e-03,5.741438843782038781e-03,3.467682283995488727e-03,1.829618113456724137e-03,1.638064170538764590e-03,3.467198447523031982e-03,4.838364724567452424e-07,-7.178942110613717453e+00,-3.442250160991711105e+00
4.020000000000000000e+02,2.617178816666817891e-03,5.741437212078039434e-03,3.467692321269604753e-03,1.829617670006327291e-03,1.638074651263277462e-03,3.467208446512244115e-03,4.838747573606382024e-07,-7.178369779300619591e+00,-3.442277602486931709e+00
4.030000000000000000e+02,2.617194953620793213e-03,5.741435580050724061e-03,3.467702358586646511e-03,1.829617226536663739e-03,1.638085132049982772e-03,3.467218445545049849e-03,4.839130415966626242e-07,-7.177797461366042242e+00,-3.442305049419580598e+00
4.040000000000000000e+02,2.617211090197581538e-03,5.741433947700138631e-03,3.467712395946623109e-03,1.829616783047739986e-03,1.638095612898883124e-03,3.467228444621463495e-03,4.839513251596143373e-07,-7.177225156808885842e+00,-3.442332501788880617e+00
4.050000000000000000e+02,2.617227226397214526e-03,5.741432315026326512e-03,3.467722433349552328e-03,1.829616339539563187e-03,1.638106093809989141e-03,3.467238443741497630e-03,4.839896080546975121e-07,-7.176652865628030398e+00,-3.442359959594110119e+00
4.060000000000000000e+02,2.617243362219723833e-03,5.741430682029332808e-03,3.467732470795445443e-03,1.829615896012140065e-03,1.638116574783305378e-03,3.467248442905167434e-03,4.840278902780090209e-07,-7.176080587822353252e+00,-3.442387422834514155e+00
4.070000000000000000e+02,2.617259497665140686e-03,5.741429048709202621e-03,3.467742508284317200e-03,1.829615452465477559e-03,1.638127055818839641e-03,3.467258442112485916e-03,4.840661718312835871e-07,-7.175508323390744181e+00,-3.442414891509315567e+00
4.080000000000000000e+02,2.617275632733497611e-03,5.741427415065981053e-03,3.467752545816184077e-03,1.829615008899582174e-03,1.638137536916601904e-03,3.467268441363467821e-03,4.841044527162559341e-07,-7.174936072332060988e+00,-3.442442365617781608e+00
4.090000000000000000e+02,2.617291767424826266e-03,5.741425781099712342e-03,3.467762583391055184e-03,1.829614565314462583e-03,1.638148018076592601e-03,3.467278440658128763e-03,4.841427329264208490e-07,-7.174363834645158811e+00,-3.442469845159146224e+00
4.100000000000000000e+02,2.617307901739157876e-03,5.741424146810442455e-03,3.467772621008950035e-03,1.829614121710123774e-03,1.638158499298826261e-03,3.467288439996481317e-03,4.841810124687172256e-07,-7.173791610328961177e+00,-3.442497330132654465e+00
4.110000000000000000e+02,2.617324035676524968e-03,5.741422512198216498e-03,3.467782658669878604e-03,1.829613678086573336e-03,1.638168980583305269e-03,3.467298439378538929e-03,4.842192913396756171e-07,-7.173219399382291250e+00,-3.442524820537529173e+00
4.120000000000000000e+02,2.617340169236958333e-03,5.741420877263076969e-03,3.467792696373858674e-03,1.829613234443817557e-03,1.638179461930041117e-03,3.467308438804315041e-03,4.842575695436328320e-07,-7.172647201804061012e+00,-3.442552316373070909e+00
4.130000000000000000e+02,2.617356302420490496e-03,5.741419242005073309e-03,3.467802734120901519e-03,1.829612790781865112e-03,1.638189943339036407e-03,3.467318438273826568e-03,4.842958470749510191e-07,-7.172075017593115831e+00,-3.442579817638435902e+00
4.140000000000000000e+02,2.617372435227152683e-03,5.741417606424244549e-03,3.467812771911023186e-03,1.829612347100721421e-03,1.638200424810301765e-03,3.467328437787085219e-03,4.843341239379669871e-07,-7.171502846748357030e+00,-3.442607324332980223e+00
4.150000000000000000e+02,2.617388567656975685e-03,5.741415970520637527e-03,3.467822809744234517e-03,1.829611903400394507e-03,1.638210906343840010e-03,3.467338437344107474e-03,4.843724001270428847e-07,-7.170930689268684155e+00,-3.442634836455904512e+00
4.160000000000000000e+02,2.617404699709992896e-03,5.741414334294300814e-03,3.467832847620550690e-03,1.829611459680890225e-03,1.638221387939660465e-03,3.467348436944904608e-03,4.844106756460818397e-07,-7.170358545152922147e+00,-3.442662354006398306e+00
4.170000000000000000e+02,2.617420831386235974e-03,5.741412697745277779e-03,3.467842885539989921e-03,1.829611015942216815e-03,1.638231869597773106e-03,3.467358436589494403e-03,4.844489504955175330e-07,-7.169786414399936803e+00,-3.442689876983739961e+00
